1	3413.46	0.310483	1
2	5028.12	490.674	2
3	4530.76	4.36193	3
4	5236.55	0.405586	4
5	5107.09	43.5907	5
6	5234.86	7.02683	6
7	5205.76	22.6687	7
8	5231.69	0.262488	8
#Scale_native
